0 | Metaphone.java | String metaphone(String txt) | 82
2150 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2151 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2152 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2153 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2154 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2155 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2156 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2157 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2158 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2159 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2160 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2161 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2162 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2163 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2164 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2165 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2166 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2167 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2168 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2169 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2170 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 323
2171 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 325
2172 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 325
2173 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 325
2174 | Metaphone.java | boolean isPreviousChar(StringBuffer string, int index, char c) | 325
2175 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 329
2176 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 329
2177 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 329
2178 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 330
2179 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 330
2180 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 330
2181 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 330
2182 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 330
2183 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 330
2184 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 330
2185 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 330
2186 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 330
2187 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 330
2188 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 330
2189 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 330
2190 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 330
2191 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 330
2192 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2193 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2194 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2195 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2196 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2197 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2198 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2199 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2200 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2201 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2202 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2203 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2204 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2205 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2206 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2207 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2208 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2209 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2210 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2211 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 331
2212 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2213 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2214 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2215 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2216 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2217 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2218 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2219 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2220 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2221 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2222 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2223 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2224 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2225 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2226 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2227 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2228 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2229 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2230 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2231 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2232 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2233 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2234 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2235 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2236 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2237 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2238 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2239 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2240 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2241 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2242 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2243 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2244 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2245 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 332
2246 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 334
2247 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 334
2248 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 334
2249 | Metaphone.java | boolean isNextChar(StringBuffer string, int index, char c) | 334
2250 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 338
2251 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 338
2252 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 338
2253 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 338
2254 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 339
2255 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 339
2256 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 339
2257 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 339
2258 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 339
2259 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 339
2260 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 339
2261 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 339
2262 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 339
2263 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 339
2264 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 339
2265 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 339
2266 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 339
2267 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 339
2268 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2269 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2270 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2271 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2272 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2273 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2274 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2275 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2276 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2277 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2278 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2279 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2280 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2281 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2282 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2283 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2284 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2285 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2286 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2287 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2288 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2289 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2290 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2291 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2292 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2293 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2294 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2295 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2296 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2297 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 340
2298 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2299 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2300 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2301 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2302 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2303 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2304 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2305 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2306 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2307 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2308 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2309 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2310 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2311 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2312 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2313 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2314 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2315 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2316 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2317 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2318 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2319 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2320 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2321 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2322 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 341
2323 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2324 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2325 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2326 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2327 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2328 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2329 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2330 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2331 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2332 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2333 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2334 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2335 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2336 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2337 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2338 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2339 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2340 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2341 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2342 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2343 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2344 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2345 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 342
2346 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 344
2347 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 344
2348 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 344
2349 | Metaphone.java | boolean regionMatch(StringBuffer string, int index, String test) | 344
2350 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2351 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2352 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2353 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2354 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2355 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2356 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2357 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2358 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2359 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2360 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2361 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2362 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2363 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2364 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2365 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2366 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2367 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2368 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2369 | Metaphone.java | boolean isLastChar(int wdsz, int n) | 348
2370 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2371 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2372 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2373 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2374 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2375 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2376 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2377 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2378 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2379 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2380 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2381 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2382 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2383 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2384 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2385 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2386 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2387 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 365
2388 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 366
2389 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 366
2390 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 366
2391 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 366
2392 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 366
2393 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 368
2394 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 368
2395 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 368
2396 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 368
2397 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 368
2398 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 368
2399 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 368
2400 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 368
2401 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 368
2402 | Metaphone.java | Object encode(Object pObject) throws EncoderException | 368
2403 | Metaphone.java | String encode(String pString) | 378
2404 | Metaphone.java | String encode(String pString) | 378
2405 | Metaphone.java | String encode(String pString) | 378
2406 | Metaphone.java | String encode(String pString) | 378
2407 | Metaphone.java | String encode(String pString) | 378
2408 | Metaphone.java | String encode(String pString) | 378
2409 | Metaphone.java | String encode(String pString) | 378
2410 | Metaphone.java | String encode(String pString) | 378
2411 | Metaphone.java | String encode(String pString) | 378
2412 | Metaphone.java | String encode(String pString) | 378
2413 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2414 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2415 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2416 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2417 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2418 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2419 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2420 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2421 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2422 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2423 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2424 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2425 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2426 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2427 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2428 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2429 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2430 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2431 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2432 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2433 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2434 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2435 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2436 | Metaphone.java | boolean isMetaphoneEqual(String str1, String str2) | 390
2437 | Metaphone.java | int getMaxCodeLen() | 397
2438 | Metaphone.java | int getMaxCodeLen() | 397
2439 | Metaphone.java | int getMaxCodeLen() | 397
2440 | Metaphone.java | int getMaxCodeLen() | 397
2441 | Metaphone.java | int getMaxCodeLen() | 397
2442 | Metaphone.java | int getMaxCodeLen() | 397
2443 | Metaphone.java | int getMaxCodeLen() | 397
2444 | Metaphone.java | int getMaxCodeLen() | 397
2445 | Metaphone.java | int getMaxCodeLen() | 397
2446 | Metaphone.java | int getMaxCodeLen() | 397
2447 | Metaphone.java | int getMaxCodeLen() | 397
2448 | Metaphone.java | int getMaxCodeLen() | 397
2449 | Metaphone.java | int getMaxCodeLen() | 397
2450 | Metaphone.java | int getMaxCodeLen() | 397
2451 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2452 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2453 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2454 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2455 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2456 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2457 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2458 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2459 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2460 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2461 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2462 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2463 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2464 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2465 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2466 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2467 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2468 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2469 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2470 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2471 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2472 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403
2473 | Metaphone.java | void setMaxCodeLen(int maxCodeLen) | 403

Settings{CODEBERT_TIMEOUT=60, MAX_NUM_OF_MUTANTS=2147483647}
[INFO] ------------------------------------------------------------------------
[INFO] BUILD SUCCESS
[INFO] ------------------------------------------------------------------------
[INFO] Total time:  47:22 min
[INFO] Finished at: 2025-03-03T22:03:24+01:00
[INFO] ------------------------------------------------------------------------
